gene	geneID
Htt	3064
Bckdk	10295
Slirp	81892
Slc43a3	29015
Huwe1	10075
Zfp488	118738
Slc5a2	6524
Rsg1	79363
Fam69b	138311
Efcab2	84288
Alkbh6	84964
Cfdp1	10428
Ptpn7	5778
Jpt2	90861
Grem2	64388
Zfp110	10782
Zfp369	10782
Coro7	100529144
Coro7	79585
Gtf2a2	2958
Depp1	11067
Cyp51	1595
Trpm1	4308
Ccar1	55749
Tiprl	261726
Hspa5	3309
Sorcs3	22986
Naprt	93100
Ick	22858
H2afj	55766
Sema3f	6405
Rbm44	375316
Oas2	4939
Eefsec	60678
Tbx19	9095
Plcl1	5334
Rps17	6218
Adgrf1	266977
Tmem64	169200
Natd1	256302
Melk	9833
Tsfm	10102
Cbwd1	55871
Nkx2-2	4821
Gtpbp10	85865
Kbtbd2	25948
Crabp1	1381
Gpa33	10223
Tacc1	6867
Retnlb	84666
Fam84a	151354
Zfp449	203523
Fnta	2339
Fgf23	8074
Nell2	4753
Ctrb1	440387
Tmem138	51524
Tnrc18	84629
Rgs19	10287
Bpifa1	51297
Brcc3	79184
Rps6kb2	6199
BC005537	81688
Tent5d	169966
Cdh6	1004
Cyc1	1537
Pianp	196500
Etnppl	64850
Rilpl2	196383
Ahctf1	25909
Tasp1	55617
Exoc1	55763
Hist1h2ag	8335
Myt1	4661
Adcyap1	116
Tube1	51175
Thpo	7066
Enah	55740
Ankrd13b	124930
Romo1	140823
Nwd2	57495
Tex28	1527
Pygo1	26108
3110040N11Rik	123207
Kctd9	54793
Pkd1l2	114780
Psd	5662
Zyx	7791
Zfp280c	55609
Map3k20	51776
Zfp277	11179
Tmem94	9772
Olfr357	158131
Nalcn	259232
Slfn9	146857
Slfn8	146857
Ermard	55780
N4bp2l1	90634
Alkbh8	91801
Gm10639	221357
Gsta2	221357
Gm3776	221357
Gsta1	221357
Nup153	9972
Pip4k2a	5305
Ddx49	54555
Efcc1	79825
Stt3a	3703
Rasgef1b	153020
Sarm1	23098
Misp	126353
Eif3f	8665
Scml4	256380
Stard8	9754
Tas2r140	50840
Zpld1	131368
Wwp2	11060
Fam43a	131583
Foxa1	3169
Ogfod2	79676
Zp2	7783
Zfp524	147807
Ston2	85439
Usp20	10868
Trip4	9325
Lamp3	27074
Apbb2	323
Msh2	4436
Jam2	58494
Clec18a	497190
Chst11	50515
Pim1	5292
Cep250	11190
Akr7a5	8574
Adam30	11085
Vwa2	340706
Eid2	163126
Guca1b	2979
Atxn1	6310
Sirpa	140885
Hsf4	3299
Sox21	11166
S1pr3	1903
Il1rapl2	26280
Tmprss11e	28983
Prss16	10279
Atat1	79969
Brix1	55299
Ncaph	23397
Cdkn2aipnl	91368
Slc25a24	29957
Dennd1c	79958
Slc5a8	160728
Tcim	56892
Cdk5r2	8941
Pacsin1	29993
Timp2	7077
Clps	1208
Lrrc74a	145497
Trim56	81844
Btbd1	53339
Cenpl	91687
Olfr109	81797
Slc25a23	79085
Fam49a	81553
Tmem185a	84548
Cited1	4435
Gon7	84520
Armc5	79798
Rassf3	283349
Efhb	151651
Omg	4974
Setd5	55209
Nccrp1	342897
Pik3cb	5291
Trappc2	6399
Fer1l5	90342
Pyroxd1	79912
Fktn	2218
Traip	10293
Glyr1	84656
Rbpms2	348093
Iars2	55699
Msx2	4488
Olfr577	81282
Snx12	29934
Dld	1738
Fam193a	8603
Dsg1a	1828
Dsg1b	1828
Slc22a4	6583
Ccnb1ip1	57820
Ap2m1	1173
Tent4b	64282
Fgl2	10875
Mllt6	4302
Wfdc5	149708
Ctso	1519
Sparc	6678
Pira1	11025
Gm15448	11025
Lilra6	11025
Pira2	11025
Pirb	11025
Gm14548	11025
Pira6	11025
Stk25	10494
Plekhf2	79666
Ace	1636
Cyth4	27128
Cacng7	59284
Dnah5	1767
Matn1	4146
Slc6a2	6530
Emc7	56851
Eqtn	54586
Erg28	11161
Carmil2	146206
Shd	56961
Uhrf1bp1	54887
Spindoc	144097
Pfdn1	5201
Ppan	56342
Trib2	28951
Nmd3	51068
Svep1	79987
Wnt8b	7479
Il1b	3553
Grin1	2902
Gdpd4	220032
Tmem9b	56674
Catsperg2	57828
Catsperg1	57828
Cxcl16	58191
Phf21a	51317
Selenot	51714
Klf5	688
Ftsj1	24140
Vasn	114990
Tmprss4	56649
Fam240a	100132146
T	6862
C1ql1	10882
Slc38a6	145389
Glb1l3	112937
Dgat2	84649
Sbk1	388228
R3hcc1l	27291
Anxa5	308
Snx32	254122
Ptp4a2	8073
Hist1h2ad	8336
Gata4	2626
Sart1	9092
Morn4	118812
Crk	1398
Tubb6	84617
N4bp1	9683
Ptpro	5800
Acox2	8309
Zfp579	163033
Tal2	6887
Neto2	81831
Lrriq3	127255
Fam78b	149297
Camk2n1	55450
Pcdh20	64881
Lgals9	284194
Eif2s2	8894
C1galt1	56913
Zbtb4	57659
Map3k13	9175
St7	7982
Tcte1	202500
Ccnb2	9133
Ppid	5481
Fancg	2189
Pphln1	51535
Slc9a7	84679
Ppp1r35	221908
Hoxc10	3226
Plac1	10761
Amigo3	386724
Scnn1a	6337
Myo19	80179
Arhgap11a	9824
Rnaset2b	8635
Rnaset2a	8635
Asb9	140462
Sec61a2	55176
Kbtbd7	84078
Mkrn1	23608
Zbed6	100381270
Ssx2ip	117178
Ube2ql1	134111
Sec23ip	11196
Rab11fip3	9727
Mpeg1	219972
Ror2	4920
Fam104a	84923
Zfr	51663
Sorcs1	114815
Il6ra	3570
Adk	132
Terf2	7014
Cpped1	55313
Usp42	84132
Eif3m	10480
Gigyf2	26058
Nup188	23511
Rcn1	5954
Ppp2r2d	55844
Rhoc	389
Mest	4232
1700028P14Rik	138255
Hs6st3	266722
4933434E20Rik	25912
Olfr648	390067
Serpina12	145264
Ovch2	341277
D2hgdh	728294
Tnc	3371
Bmper	168667
Fam83g	644815
Aldob	229
Snrnp27	11017
Pttg1ip	754
Ppip5k1	9677
Atp6v0a2	23545
Tmf1	7110
Parp10	84875
Satl1	340562
Itgb7	3695
Top1mt	116447
Rnf13	11342
Rnf123	63891
Bzw2	28969
Nkain1	79570
Gpr34	2857
Ypel4	219539
Trhde	29953
Xiap	331
Gm13305	3590
Il11ra2	3590
Il11ra1	3590
Gm2002	3590
Elk4	2005
Sh2d7	646892
Tbc1d24	57465
Isl1	3670
Ldlrad1	388633
Dop1b	9980
Prkd1	5587
Hibadh	11112
Sptbn5	51332
Zfp341	84905
Zmynd15	84225
Ino80	54617
Alpi	250
Mcemp1	199675
Ankrd2	26287
Nt5c3b	115024
Cdc20	991
Gm960	79703
Atp4a	495
Mast1	22983
Pcdha2	56146
Ryr2	6262
Stag1	10274
Eif2s1	1965
Scarf1	8578
Abcd1	215
Col18a1	80781
Olfr187	79295
Fam229a	100128071
Taf4	6874
Zfyve27	118813
Ppp2r2b	5521
Dock6	57572
Xaf1	54739
Snap47	116841
Sbspon	157869
Lrpprc	10128
Wdr75	84128
Spata17	128153
Wipf3	644150
Zdhhc14	79683
Rtkn	6242
BC031181	497661
Pnn	5411
Tesc	54997
Nat9	26151
Gfra1	2674
Wnt3	7473
Agps	8540
Cggbp1	8545
Vkorc1l1	154807
Pbrm1	55193
Tirap	114609
Phlda3	23612
Kansl1	284058
Slc27a6	28965
Tab2	23118
Olfr1509	26686
2210016L21Rik	64897
Alox5ap	241
Ccdc172	374355
Kctd20	222658
Armh1	339541
Plxna1	5361
Mgll	11343
Cldn5	7122
Rchy1	25898
Mgst3	4259
Efcab6	64800
Suds3	64426
Ube3b	89910
Adarb1	104
Anapc1	64682
Rmnd5b	64777
Stard3	10948
Cwh43	80157
Igsf10	285313
Rhpn1	114822
Lrrc49	54839
Zbtb11	27107
Gpr85	54329
Tmem167	153339
Cenpa	1058
Sppl2b	56928
Stra8	346673
Ahsg	197
Mageb4	4113
Fhit	2272
Hpdl	84842
Kcna5	3741
Plk2	10769
Cyp7b1	9420
Otop1	133060
Mrpl49	740
Rab2a	5862
Slc6a3	6531
Lrit3	345193
Dnah14	127602
Acoxl	55289
Klc1	3831
S100a13	6284
Hs6st1	9394
Igf1r	3480
Ehhadh	1962
Sec31b	25956
Sys1	90196
Acox3	8310
Tmem41b	440026
Tgif1	7050
Rfc4	5984
Scrg1	11341
B3galt1	8708
Gsr	2936
Car10	56934
Rnf14	9604
Esam	90952
Bmp7	655
Ints12	57117
Pdzrn4	29951
Mrps5	64969
Myadm	91663
Efnb2	1948
Ift81	28981
A130010J15Rik	148304
Ciita	4261
Lrrc56	115399
Cox6b2	125965
Dtx4	23220
Sucla2	8803
Dnaja4	55466
Bptf	2186
Tert	7015
Slc35c2	51006
Tmem132c	92293
Exosc1	51013
Acsm5	54988
Prob1	389333
Tmem236	653567
Dusp18	150290
Etaa1	54465
Larp4	113251
Chrac1	54108
Spib	6689
Sipa1l3	23094
Mtcl1	23255
Icos	29851
Urb2	9816
Ncoa5	57727
Cpeb1	64506
Spr	6697
Lacc1	144811
Acbd5	91452
Nudt2	318
H2-Aa	3117
Six2	10736
Rgs13	6003
Napepld	222236
Hebp1	50865
Hpse2	60495
Prmt9	90826
Olfr713	144124
Blnk	29760
Atad1	84896
Wac	51322
Cd109	135228
Tktl1	8277
Ltc4s	4056
Ipo5	3843
Ptges	9536
Gbp10	163351
Gbp6	163351
Gbp9	163351
Gbp4	163351
Gbp11	163351
Fcrl5	83416
Prr36	80164
Pip4p2	55529
Skap1	8631
Ap4m1	9179
Capn1	823
Rhob	388
Prelid2	153768
Polr3gl	84265
Tgm1	7051
Tmem88	92162
Krt33b	3881
Krt31	3881
Krt33a	3881
Champ1	283489
Flrt2	23768
Vipas39	63894
Syt9	143425
Golm1	51280
Olfr1014	390174
Osbpl11	114885
Myf5	4617
Ifitm3	10410
Map3k15	389840
Cd86	942
Rtraf	51637
Stox1	219736
Kdelc1	79070
Cldn10	9071
Ormdl1	94101
Icam1	3383
Lipc	3990
St6gal1	6480
Thy1	7070
Nectin2	5819
Tnfrsf13c	115650
Grcc10	113246
Rbms2	5939
Zfp7	7553
Nipal2	79815
Anapc2	29882
Mfsd2a	84879
Taf1d	79101
Cnot6	57472
Map3k9	4293
Ripply2	134701
Pds5a	23244
Trappc12	51112
Anxa3	306
Gnpda2	132789
Kcnk6	9424
Olfr1497	219957
Tceal7	56849
Fam98a	25940
Trpa1	8989
Prkca	5578
Slc34a1	6569
Slurp1	57152
Cox20	116228
Ddx18	8886
Fam198a	729085
Naa20	51126
Ube2t	29089
C8b	732
Tubg2	27175
Cd274	29126
Grb2	2885
Rps19bp1	91582
Atf7	11016
Mrpl27	51264
Pstk	118672
Lpar4	2846
Rala	5898
Gstm2	2944
Lin28b	389421
Tm9sf1	10548
Fga	2243
Ccdc57	284001
Tmem252	169693
Glrb	2743
Clec4b1	170482
Fn3k	64122
Tmed5	50999
Pou4f1	5457
Sh3gl2	6456
Tbc1d5	9779
Cfi	3426
Depdc7	91614
Sirt5	23408
Eef1akmt3	25895
Tmem139	135932
Zfp180	7733
Ndufaf6	137682
Gm5741	648044
Mief1	54471
Hpn	3249
Zfp423	23090
Kif6	221458
Olfr799	403284
Olfr781	403284
Socs4	122809
Eif3e	3646
Otud7a	161725
Phf21b	112885
Selenon	57190
Slc9a1	6548
Fam189b	10712
Fcgr2b	2213
Ttc9	23508
Pet100	100131801
Rfng	5986
Slc51a	200931
Man2b2	23324
Adamts15	170689
Cirbp	1153
Slc24a1	9187
Thoc5	8563
Tex44	165100
Slc6a6	6533
Cdx1	1044
Cd63	967
Pikfyve	200576
Hnrnpu	3192
Ccdc137	339230
Oit3	170392
Runx2	860
Epdr1	54749
Lrrc17	10234
Rbm43	375287
Ccl28	56477
Mark4	57787
Plekhm2	23207
Tubgcp5	114791
Gm867	150248
Galnt4	8693
Mbd5	55777
Xdh	7498
Sema3b	7869
Aup1	550
Cd46	4179
Nmral1	57407
Rab21	23011
Kmt5b	51111
Tuft1	7286
Art4	420
Sbno2	22904
Sap25	100316904
Bmp15	9210
Gdf7	151449
Pcnp	57092
Dhx9	1660
Rbms1	5937
Camsap1	157922
Tnfaip6	7130
Ciz1	25792
Lrrtm3	347731
Prmt7	54496
Map3k14	9020
Srpr	6734
Anxa8	653145
Anxa8	728113
Fam71e2	284418
Apobec2	10930
Cd44	960
Klf1	10661
Ppil1	51645
Foxb1	27023
Elp2	55250
Armcx6	54470
Mmp3	4314
Unc5a	90249
Tnni3	7137
Spopl	339745
Prkdc	5591
Ndufb6	4712
Khdrbs3	10656
Atp1b2	482
Cldn15	24146
Smim8	57150
Rps6	6194
Gpr137b	7107
Klhl8	57563
Chmp2b	25978
Smim5	643008
Fam13b	51306
Capns1	826
Bhlhe22	27319
Men1	4221
Ciapin1	57019
Pomk	84197
Lama4	3910
Fxyd6	53826
Dact1	51339
H3f3c	126961
Cd79a	973
Krtap9-5	728318
Fitm2	128486
Crot	54677
Vamp3	9341
Mansc4	100287284
Tada2a	6871
Rere	473
Zfp738	100287226
Zfp729a	100287226
Zfp729b	100287226
Ncf4	4689
Gpaa1	8733
Orai1	84876
Atp5c1	509
Frem2	341640
Dnm3	26052
Tmem68	137695
Zfand3	60685
0610040J01Rik	55286
Brdt	676
Cyp19a1	1588
Spata4	132851
Ap2a1	160
Cldn11	5010
Wdr4	10785
Tnfaip8	25816
Gpx2	2877
Slc22a7	10864
Nrg2	9542
Fstl4	23105
Ehf	26298
Zfp648	127665
AI464131	57462
Chmp4c	92421
Mkrn2	23609
Aspg	374569
Aoc3	8639
Prn	23627
Prnd	23627
Tulp4	56995
Slpi	6590
Lsm14a	26065
Slc15a2	6565
Mms19	64210
Slc12a9	56996
Sptan1	6709
Crmp1	1400
Emid1	129080
Slc10a7	84068
Sim2	6493
Rgs4	5999
Cdk2ap1	8099
Lipa	3988
Zc3h12a	80149
Fam168b	130074
Bpifb4	149954
Arhgap35	2909
Slc28a1	9154
Sec14l5	9717
Mob3c	148932
Lcn12	286256
Kbtbd11	9920
Ankib1	54467
Nanog	79923
Bri3	25798
Btn2a2	10385
Zfp219	51222
Gm4779	100130361
Gm4779	100132994
Ier5	51278
Utp4	84916
Cbfa2t3	863
Srsf9	8683
Ubox5	22888
Entpd4b	9583
Entpd4	9583
1700020A23Rik	128653
Wwc2	80014
Lamtor4	389541
Ech1	1891
Tsnax	7257
Zscan25	221785
Hdac6	10013
Asgr1	432
Iscu	23479
Krcc1	51315
Tas1r1	80835
Adap2	55803
Art1	417
Srebf2	6721
Batf3	55509
Sema3c	10512
Loxl1	4016
Tmem62	80021
Zfp113	7551
Lef1	51176
Kcnj9	3765
Gm11837	100127983
Spata33	124045
Ankrd29	147463
Flt3	2322
Sema4a	64218
Fyb2	199920
Acadsb	36
Ppp4r1	9989
Mrpl32	64983
Ccdc166	100130274
Tmem237	65062
Nckipsd	51517
Myo1e	4643
Taok2	9344
Svip	258010
St6galnac1	55808
Gpr101	83550
Klf9	687
Mettl24	728464
Adad1	132612
Hps5	11234
Nono	4841
Fbn2	2201
Ankrd49	54851
Kifc2	90990
Eef1a1	1915
Prkaa2	5563
Dad1	1603
Slc39a6	25800
Isx	91464
Acta1	58
Cldn18	51208
Cd207	50489
Tgfbr3l	100507588
Ankrd60	140731
Fcnb	2219
Cpz	8532
Aig1	51390
Sprtn	83932
Tgfb3	7043
Mfsd4a	148808
Dctd	1635
Snx2	6643
Yes1	7525
Tmem59	9528
Hras	3265
Sipa1l1	26037
Scn9a	6335
Sh3d19	152503
Crim1	51232
Nsd3	54904
Gtf2b	2959
H2afy2	55506
Slc22a12	116085
Erich6	131831
Actr1b	10120
Rpl38	6169
Emilin3	90187
Wdr45b	56270
Cpt1a	1374
Mdm1	56890
Taf6	6878
Avpr1b	553
Olfr1086	219464
Mplkip	136647
Rps27l	51065
Ddx19a	55308
Gm11563	728224
Shisa8	440829
Preb	10113
Ssbp1	6742
Mageb2	4112
Mageb3	4112
Mageb1	4112
Pls1	5357
Slc22a1	6580
Ficd	11153
Sytl3	94120
Arhgap23	57636
Itih5l-ps	347365
Rnf135	84282
Coro2a	7464
Zfp14	57677
Ranbp6	26953
Dll4	54567
Usp25	29761
Fgf10	2255
Fcgr4	2214
Fcgr4	2215
A1bg	1
Idh3b	3420
Krt76	51350
Slc7a6os	84138
BC048562	646498
Eml6	400954
Sema7a	8482
Kbtbd12	166348
Tfap2b	7021
Med18	54797
Rpa1	6117
Kdm7a	80853
Osbpl5	114879
Six6	4990
Fbln7	129804
Gfi1	2672
Ap2s1	1175
Neil2	252969
Tstd1	100131187
Cd37	951
Ube2z	65264
Glrx5	51218
Spag8	26206
Phf14	9678
Marveld2	153562
Atp6v1b1	525
Gcdh	2639
Tmem134	80194
Abcc8	6833
Sec31a	22872
Meaf6	64769
Trim62	55223
Esco2	157570
Smap1	60682
Tmem235	283999
Nuf2	83540
Apcdd1	147495
Aadat	51166
C3	718
Galt	2592
Rpsa	3921
Lsg1	55341
Zc2hc1b	153918
Dnah10	196385
Vcam1	7412
Scn11a	11280
Gcat	23464
Myh3	4621
Psmd3	5709
Dnm1	1759
Galnt3	2591
4930435E12Rik	152405
Hypk	25764
B3gnt4	79369
Sec11c	90701
Ntn3	4917
Mcm5	4174
Slc7a13	157724
Myo3a	53904
Il25	64806
Rprd1b	58490
Ccl11	6356
Pgm2	55276
Fam161a	84140
H2-Eb1	3127
Trmt13	54482
Padi6	353238
Snx29	92017
Slc6a14	11254
Enpp7	339221
Col4a3bp	10087
Arl6ip5	10550
Tfap2e	339488
Ankrd40	91369
Cnot3	4849
Serf2	10169
BC048403	144577
Slc25a46	91137
Olfml1	283298
Baiap2	10458
Errfi1	54206
C1qb	713
Pdcd11	22984
Cop1	64326
Tk2	7084
Stum	375057
Dpm3	54344
Lcn9	392399
Casp7	840
Ltbr	4055
Olfr1019	219493
Tsku	25987
Aqp1	358
Mrpl24	79590
Fam83d	81610
Rab8b	51762
Tkfc	26007
Ndufa11b	126328
Ndufa11	126328
Bora	79866
Wars2	10352
Pla2g2f	64600
Hk1	3098
Rnf157	114804
Gbp2b	2635
Srrt	51593
Fbxl8	55336
Sbds	51119
Spaca5	729201
Spaca5	389852
Gab3	139716
Hoxc12	3228
Stk16	8576
D1Ertd622e	90355
Klhl30	377007
Fign	55137
Cpeb2	132864
Ptpra	5786
Tpsg1	25823
Slc16a1	6566
Zfp398	57541
Catsper3	347732
Myh10	4628
Prlh	51052
Ptgr2	145482
Jph4	84502
Wdr36	134430
Mrpl46	26589
Mag	4099
Hoxa1	3198
Nxph4	11247
Aoc1	26
Cnnm3	26505
Acot3	641371
Diras2	54769
Apom	55937
Ift74	80173
Scyl2	55681
Ssrp1	6749
Sdhd	6392
Olfr211	79290
Ntrk2	4915
Olfr63	26532
Gpr3	2827
Cdkn2d	1032
Hacd2	201562
Rtcb	51493
Pmpca	23203
F10	2159
Olfr272	138802
Slc13a4	26266
Chrnb1	1140
Hacd1	9200
Snx24	28966
Htatip2	10553
Zfp975	7561
Zfp976	7561
Gpsm2	29899
Nrd1	4898
Slc22a19	283238
Mov10	4343
Ptpn3	5774
BC005624	51759
Aagab	79719
Zbtb10	65986
Aard	441376
Cyp2e1	1571
Txk	7294
Ethe1	23474
Lyg1	129530
Mal2	114569
Foxn2	3344
Zkscan1	7586
1810055G02Rik	53838
Six1	6495
Epb41l1	2036
Pias4	51588
Pdss2	57107
Sept1	1731
Snph	9751
Fap	2191
Olfr1257	283092
Haus7	55559
Gmnn	51053
Slc35e2	728661
Kcnab2	8514
Fgg	2266
Pyurf	100996939
Arid5b	84159
Extl2	2135
Aoah	313
Olfr462	124538
Olfr463	124538
Poglut1	56983
Twsg1	57045
Trim25	7706
Supt5	6829
Pkhd1l1	93035
Wdr63	126820
Acads	35
Tmem35a	59353
Sptbn1	6711
Chic1	53344
Reep4	80346
Phkg2	5261
Abcd4	5826
Rnf19b	127544
Mfn2	9927
Pkd2l1	9033
Fbxw4	6468
Ppp1r13l	10848
Slc22a2	6582
Kl	9365
Rabggtb	5876
Psmg3	84262
Tmem144	55314
Tcf3	6929
Erich6b	220081
Tspyl2	64061
Cndp1	84735
Slc39a5	283375
Ugt1a5	54657
Sumo2	6613
Cdk2	1017
Celsr3	1951
Gabarap	11337
Trip10	9322
Gpr17	2840
Cyp2c55	1562
Gng10	2790
Blk	640
Ugt2b5	54490
Ugt2b37	54490
Ugt2b38	54490
1110059E24Rik	138241
Klf2	10365
Ndufab1-ps	4706
Ndufab1	4706
Pcdhgb7	56099
Sfn	2810
Polb	5423
Oscar	126014
Tmprss12	283471
Larp1	23367
Klf6	1316
Sh2b3	10019
Trpc7	57113
Tet1	80312
Csnk2b	1460
Gpr83	10888
Gja10	84694
Mkrn2os	100129480
Accs	84680
Glod5	392465
Ppp1r16b	26051
Urb1	9875
Loxl2	4017
Txndc16	57544
Olfr1356	26658
Vars2	57176
Chst13	166012
Atp5a1	498
Hars	3035
Csmd2	114784
Olfr430	81442
Cyp2c29	1558
Cyp2c38	1558
Cyp2c39	1558
Tmem60	85025
Tbx22	50945
Thoc6	79228
Ist1	9798
Prps1l1	221823
Polq	10721
Mrpl34	64981
Hist1h4h	8294
Nif3l1	60491
Kcnq2	3785
Cav1	857
Zfp473	25888
Pip4p1	90809
Fgd2	221472
Hpse	10855
Efna1	1942
Kcnmb3	27094
Ccdc58	131076
Lpar2	9170
Naxe	128240
Atg16l1	55054
2310030G06Rik	91894
Scn2b	6327
Bace2	25825
Smim14	201895
Klk13	26085
Lancl1	10314
Slc41a3	54946
Hsd17b6	8630
Gzf1	64412
Defb12	504180
Defb12	245908
Pemt	10400
Fzd4	8322
Rhoj	57381
Irak2	3656
Trim68	55128
Igf2r	3482
Pcx	5091
Chit1	1118
Sympk	8189
Cyp4f40	57834
Cryba4	1413
Atp6v1g1	9550
Lepr	3953
Carmil1	55604
Abr	29
Frzb	2487
Zscan22	342945
Pfn3	345456
Tspyl1	7259
1700067K01Rik	646457
Cep44	80817
Nlrp10	338322
Gtf3a	2971
Scx	642658
Nr0b1	190
Cpsf4	10898
Rbpj	3516
Agmo	392636
Grip2	80852
Mob4	25843
Prcc	5546
Nfkbib	4793
Ppp1r15b	84919
Atp5g1	516
Dpysl2	1808
Ggt5	2687
Sh3gl1	6455
H2bfm	286436
Slc5a7	60482
Ifi30	10437
Vps16	64601
Rnf145	153830
Prdm2	7799
Smg5	23381
Ydjc	150223
Hecw1	23072
Actr3b	57180
Scaper	49855
Cox15	1355
Adam18	8749
Rad51ap1	10635
Acsl6	23305
Cd300e	342510
Serpinb13	5275
Tmem72	643236
Gpr15	2838
Vax1	11023
Uros	7390
St6galnac3	256435
Erf	2077
Olfm2	93145
C1qa	712
Mphosph6	10200
Lrrn3	54674
Atp12a	479
Exosc4	54512
Timm44	10469
Flvcr2	55640
Myof	26509
Akirin2	55122
Commd8	54951
Irx4	50805
Zfp322a	79692
Wdr89	112840
Gas2	2620
Wdr31	114987
Dtx3	196403
Atp5g2	517
Kcnb2	9312
Mmp17	4326
Taco1	51204
Shc4	399694
St3gal5	8869
Cd69	969
Pdgfd	80310
Rab22a	57403
Unc45b	146862
Pomc	5443
Naaladl2	254827
Kif16b	55614
Camsap2	23271
Tmem87a	25963
Smc1b	27127
Lurap1l	286343
P4ha3	283208
1190007I07Rik	728568
Hrh1	3269
Syngap1	8831
Rab3gap1	22930
Ptpn21	11099
1700030J22Rik	123775
Cgas	115004
Pmm1	5372
Tomm20	9804
Abl1	25
Slc44a5	204962
Ttc37	9652
Edar	10913
Trak1	22906
Ptrh2	51651
Tm4sf20	79853
Ccl1	6346
Fgf15	9965
Odf3l2	284451
Epb41l2	2037
Rps10	6204
Got2	2806
Arnt2	9915
Ass1	445
Ptchd1	139411
Cep89	84902
Klc3	147700
Capn5	726
Slc10a6	345274
Zfp787	126208
Gfra4	64096
Olfr1494	219960
Casc1	55259
Rundc1	146923
Fubp1	8880
Ppp4r2	151987
Vrk2	7444
Olfr1423	219986
Frg1	2483
Rac2	5880
Cpne1	8904
Fuca2	2519
Ttc16	158248
H2afb1	474381
H2afb3	474381
H2afb2	474381
H2afb1	83740
H2afb3	83740
H2afb2	83740
H2afb1	474382
H2afb3	474382
H2afb2	474382
Rab3il1	5866
Tbc1d13	54662
Ksr2	283455
Hipk3	10114
Olfr853	390882
Ypel3	83719
Spock2	9806
Fam167a	83648
Nlrp14	338323
Higd1c	613227
Nsmaf	8439
Nr3c1	2908
Fam149a	25854
Gpr50	9248
Plvap	83483
Plekhg4	25894
Erp27	121506
Hist1h2af	8331
Sbk3	100130827
Taf9b	51616
Tada3	10474
Smurf2	64750
Nxpe2	120406
Catsperb	79820
Vps37b	79720
Ankhd1	54882
Ankhd1	404734
Cdhr2	54825
Cwc22	57703
Olfr166	284521
Gif	2694
C5ar1	728
Hgf	3082
Atf6b	1388
Cmpk1	51727
Robo1	6091
Mlh3	27030
Ret	5979
Rab7	7879
Hspg2	3339
Pwwp2a	114825
Saa4	100528017
Hoxd3	3232
Pnpt1	87178
Hnrnpll	92906
Asic2	40
Hsbp1l1	440498
Slc25a35	399512
Pparg	5468
Olfr275	138805
Uevld	55293
Cenpp	401541
Ebi3	10148
Emilin2	84034
Ins2	3630
Mrgprb2	259249
Ptpn6	5777
Catsperd	257062
P2rx7	5027
Slc1a4	6509
Zer1	10444
Slc30a2	7780
Slain2	57606
Wdr3	10885
Cep57l1	285753
Sdf4	51150
Zfand6	54469
Nsun6	221078
Pdcd7	10081
Tnnc2	7125
Coil	8161
Tigd4	201798
Rnft2	84900
Dlx3	1747
Sqle	6713
Chad	1101
Camk2d	817
Acp7	390928
Mier3	166968
Tgfb1	7040
Cdk6	1021
Phgdh	26227
Rag1	5896
Alkbh7	84266
Kctd14	65987
Cd300a	11314
Pitrm1	10531
Mrpl18	29074
4930430F08Rik	91298
Tmod2	29767
Ptpn11	5781
Ppm1h	57460
Tmem222	84065
Npb	256933
Fst	10468
Rhbg	57127
Rasl11b	65997
Prom2	150696
Tacr1	6869
Gykl1	2710
Cfap300	85016
Lamp2	3920
Purb	5814
Tmem50a	23585
Dop1a	23033
Nedd8	4738
Fyb	2533
Ppp1r1c	151242
Rnf170	81790
Abhd15	116236
Vgll4	9686
Pbx3	5090
Rasip1	54922
Sypl2	284612
Limk2	3985
Snap25	6616
Oip5	11339
Miip	60672
Gal3st4	79690
Zfp354a	6940
Ube2e2	7325
Jpt1	51155
Lrrc43	254050
D130043K22Rik	9856
Herc4	26091
Tomm7	54543
Prkcd	5580
Cybc1	79415
Klhl13	90293
Gzmf	2999
Gzmg	2999
Gzme	2999
Gzmd	2999
Cdh22	64405
Atp11c	286410
Evi5	7813
Sstr5	6755
Prss37	136242
Lrrc47	57470
Fcgr1	2209
Il17c	27189
Ccdc71l	168455
Mrpl12	6182
Ccdc134	79879
Igfn1	91156
Dpysl3	1809
Otud7b	56957
Csf3r	1441
Cdk8	1024
Rcbtb1	55213
Pramef8	391002
Pramef8	441871
Itgae	3682
Utp15	84135
Zfp146	7705
B3gnt2	10678
Atxn1l	342371
Trip12	9320
Ankrd37	353322
Aplp1	333
Yeats2	55689
Tmem37	140738
Prdm6	93166
Mtrex	23517
Frmd4b	23150
Rtl5	340526
Nlrp12	91662
Gprc5d	55507
Siglec1	6614
Cdc26	246184
Lcor	84458
Mterf4	130916
Phf13	148479
Entpd7	57089
Dmc1	11144
Bmpr2	659
Mapk8ip3	23162
Zfp692	55657
Mtus1	57509
Frem3	166752
Wdr49	151790
Zar1	326340
Fkbp9	11328
Kifc3	3801
Gpr82	27197
Rnls	55328
Ghitm	27069
Lhx8	431707
1700024G13Rik	282966
Slc6a18	348932
Aasdh	132949
Xylb	9942
Dcxr	51181
Cyp39a1	51302
Sv2b	9899
Akap1	8165
Anxa13	312
Mbd3l1	85509
Smpdl3b	27293
Gm11992	136288
Gnrh1	2796
